county,eoa_name,service_zip_codes,HCPCS_Code,rate,rate_type_service,rate_type_provider,source_url,other_research_comments,other_source_urls,effective_date,NPI,gaso_npi,provider_name,data_quality_flag,research_notes
Butte,Region-wide IFT,"95916, 95917, 95926, 95927, 95928, 95929, 95930, 95938, 95940, 95941, 95942, 95948, 95954, 95958, 95965, 95966, 95967, 95968, 95969, 95973, 95974, 95976, 95978",A0428,3791.76,IFT,contracted,https://www.ssvems.com/wp-content/uploads/2026/01/S-SV-EMS-Region-Ground-Ambulance-Rates-12-1-2025.pdf,Verified from SSVEMS Ground Ambulance Provider Rates PDF (Dec 2025) - Permitted IFT provider,,2025-12-01,1598773624,,Falcon CCT,Verified,"Official SSVEMS rate PDF is the authoritative source for all 11-county SSVEMS region. Permitted IFT providers serve the entire region. ALS mapped to A0426 (IFT), BLS to A0428 (IFT), Mileage to A0425 (IFT)."
Butte,Region-wide IFT,"95916, 95917, 95926, 95927, 95928, 95929, 95930, 95938, 95940, 95941, 95942, 95948, 95954, 95958, 95965, 95966, 95967, 95968, 95969, 95973, 95974, 95976, 95978",A0425,60.0,IFT,contracted,https://www.ssvems.com/wp-content/uploads/2026/01/S-SV-EMS-Region-Ground-Ambulance-Rates-12-1-2025.pdf,Verified from SSVEMS Ground Ambulance Provider Rates PDF (Dec 2025) - Permitted IFT provider,,2025-12-01,1013912781,,Happy Camp Ambulance,Verified,"Official SSVEMS rate PDF is the authoritative source for all 11-county SSVEMS region. Permitted IFT providers serve the entire region. ALS mapped to A0426 (IFT), BLS to A0428 (IFT), Mileage to A0425 (IFT)."
Butte,Region-wide IFT,"95916, 95917, 95926, 95927, 95928, 95929, 95930, 95938, 95940, 95941, 95942, 95948, 95954, 95958, 95965, 95966, 95967, 95968, 95969, 95973, 95974, 95976, 95978",A0426,3675.0,IFT,contracted,https://www.ssvems.com/wp-content/uploads/2026/01/S-SV-EMS-Region-Ground-Ambulance-Rates-12-1-2025.pdf,Verified from SSVEMS Ground Ambulance Provider Rates PDF (Dec 2025) - Permitted IFT provider,,2025-12-01,1013912781,,Happy Camp Ambulance,Verified,"Official SSVEMS rate PDF is the authoritative source for all 11-county SSVEMS region. Permitted IFT providers serve the entire region. ALS mapped to A0426 (IFT), BLS to A0428 (IFT), Mileage to A0425 (IFT)."
Butte,Region-wide IFT,"95916, 95917, 95926, 95927, 95928, 95929, 95930, 95938, 95940, 95941, 95942, 95948, 95954, 95958, 95965, 95966, 95967, 95968, 95969, 95973, 95974, 95976, 95978",A0428,2380.0,IFT,contracted,https://www.ssvems.com/wp-content/uploads/2026/01/S-SV-EMS-Region-Ground-Ambulance-Rates-12-1-2025.pdf,Verified from SSVEMS Ground Ambulance Provider Rates PDF (Dec 2025) - Permitted IFT provider,,2025-12-01,1013912781,,Happy Camp Ambulance,Verified,"Official SSVEMS rate PDF is the authoritative source for all 11-county SSVEMS region. Permitted IFT providers serve the entire region. ALS mapped to A0426 (IFT), BLS to A0428 (IFT), Mileage to A0425 (IFT)."
Butte,Region-wide IFT,"95916, 95917, 95926, 95927, 95928, 95929, 95930, 95938, 95940, 95941, 95942, 95948, 95954, 95958, 95965, 95966, 95967, 95968, 95969, 95973, 95974, 95976, 95978",A0425,39.05,IFT,contracted,https://www.ssvems.com/wp-content/uploads/2026/01/S-SV-EMS-Region-Ground-Ambulance-Rates-12-1-2025.pdf,Verified from SSVEMS Ground Ambulance Provider Rates PDF (Dec 2025) - Permitted IFT provider,,2025-12-01,1679907505,,Journey Ambulance,Verified,"Official SSVEMS rate PDF is the authoritative source for all 11-county SSVEMS region. Permitted IFT providers serve the entire region. ALS mapped to A0426 (IFT), BLS to A0428 (IFT), Mileage to A0425 (IFT)."
Butte,Region-wide IFT,"95916, 95917, 95926, 95927, 95928, 95929, 95930, 95938, 95940, 95941, 95942, 95948, 95954, 95958, 95965, 95966, 95967, 95968, 95969, 95973, 95974, 95976, 95978",A0428,1774.98,IFT,contracted,https://www.ssvems.com/wp-content/uploads/2026/01/S-SV-EMS-Region-Ground-Ambulance-Rates-12-1-2025.pdf,Verified from SSVEMS Ground Ambulance Provider Rates PDF (Dec 2025) - Permitted IFT provider,,2025-12-01,1679907505,,Journey Ambulance,Verified,"Official SSVEMS rate PDF is the authoritative source for all 11-county SSVEMS region. Permitted IFT providers serve the entire region. ALS mapped to A0426 (IFT), BLS to A0428 (IFT), Mileage to A0425 (IFT)."
Butte,Region-wide IFT,"95916, 95917, 95926, 95927, 95928, 95929, 95930, 95938, 95940, 95941, 95942, 95948, 95954, 95958, 95965, 95966, 95967, 95968, 95969, 95973, 95974, 95976, 95978",A0425,60.95,IFT,contracted,https://www.ssvems.com/wp-content/uploads/2026/01/S-SV-EMS-Region-Ground-Ambulance-Rates-12-1-2025.pdf,Verified from SSVEMS Ground Ambulance Provider Rates PDF (Dec 2025) - Permitted IFT provider,,2025-12-01,1871527887,,Medic Ambulance,Verified,"Official SSVEMS rate PDF is the authoritative source for all 11-county SSVEMS region. Permitted IFT providers serve the entire region. ALS mapped to A0426 (IFT), BLS to A0428 (IFT), Mileage to A0425 (IFT)."
Butte,Region-wide IFT,"95916, 95917, 95926, 95927, 95928, 95929, 95930, 95938, 95940, 95941, 95942, 95948, 95954, 95958, 95965, 95966, 95967, 95968, 95969, 95973, 95974, 95976, 95978",A0426,3006.42,IFT,contracted,https://www.ssvems.com/wp-content/uploads/2026/01/S-SV-EMS-Region-Ground-Ambulance-Rates-12-1-2025.pdf,Verified from SSVEMS Ground Ambulance Provider Rates PDF (Dec 2025) - Permitted IFT provider,,2025-12-01,1871527887,,Medic Ambulance,Verified,"Official SSVEMS rate PDF is the authoritative source for all 11-county SSVEMS region. Permitted IFT providers serve the entire region. ALS mapped to A0426 (IFT), BLS to A0428 (IFT), Mileage to A0425 (IFT)."
Butte,Region-wide IFT,"95916, 95917, 95926, 95927, 95928, 95929, 95930, 95938, 95940, 95941, 95942, 95948, 95954, 95958, 95965, 95966, 95967, 95968, 95969, 95973, 95974, 95976, 95978",A0428,3006.42,IFT,contracted,https://www.ssvems.com/wp-content/uploads/2026/01/S-SV-EMS-Region-Ground-Ambulance-Rates-12-1-2025.pdf,Verified from SSVEMS Ground Ambulance Provider Rates PDF (Dec 2025) - Permitted IFT provider,,2025-12-01,1871527887,,Medic Ambulance,Verified,"Official SSVEMS rate PDF is the authoritative source for all 11-county SSVEMS region. Permitted IFT providers serve the entire region. ALS mapped to A0426 (IFT), BLS to A0428 (IFT), Mileage to A0425 (IFT)."
Butte,Region-wide IFT,"95916, 95917, 95926, 95927, 95928, 95929, 95930, 95938, 95940, 95941, 95942, 95948, 95954, 95958, 95965, 95966, 95967, 95968, 95969, 95973, 95974, 95976, 95978",A0425,27.0,IFT,contracted,https://www.ssvems.com/wp-content/uploads/2026/01/S-SV-EMS-Region-Ground-Ambulance-Rates-12-1-2025.pdf,Verified from SSVEMS Ground Ambulance Provider Rates PDF (Dec 2025) - Permitted IFT provider,,2025-12-01,1447658380,,Mountain Medics,Verified,"Official SSVEMS rate PDF is the authoritative source for all 11-county SSVEMS region. Permitted IFT providers serve the entire region. ALS mapped to A0426 (IFT), BLS to A0428 (IFT), Mileage to A0425 (IFT)."
Butte,Region-wide IFT,"95916, 95917, 95926, 95927, 95928, 95929, 95930, 95938, 95940, 95941, 95942, 95948, 95954, 95958, 95965, 95966, 95967, 95968, 95969, 95973, 95974, 95976, 95978",A0426,1890.0,IFT,contracted,https://www.ssvems.com/wp-content/uploads/2026/01/S-SV-EMS-Region-Ground-Ambulance-Rates-12-1-2025.pdf,Verified from SSVEMS Ground Ambulance Provider Rates PDF (Dec 2025) - Permitted IFT provider,,2025-12-01,1447658380,,Mountain Medics,Verified,"Official SSVEMS rate PDF is the authoritative source for all 11-county SSVEMS region. Permitted IFT providers serve the entire region. ALS mapped to A0426 (IFT), BLS to A0428 (IFT), Mileage to A0425 (IFT)."
Butte,Region-wide IFT,"95916, 95917, 95926, 95927, 95928, 95929, 95930, 95938, 95940, 95941, 95942, 95948, 95954, 95958, 95965, 95966, 95967, 95968, 95969, 95973, 95974, 95976, 95978",A0428,1295.0,IFT,contracted,https://www.ssvems.com/wp-content/uploads/2026/01/S-SV-EMS-Region-Ground-Ambulance-Rates-12-1-2025.pdf,Verified from SSVEMS Ground Ambulance Provider Rates PDF (Dec 2025) - Permitted IFT provider,,2025-12-01,1447658380,,Mountain Medics,Verified,"Official SSVEMS rate PDF is the authoritative source for all 11-county SSVEMS region. Permitted IFT providers serve the entire region. ALS mapped to A0426 (IFT), BLS to A0428 (IFT), Mileage to A0425 (IFT)."
Butte,Region-wide IFT,"95916, 95917, 95926, 95927, 95928, 95929, 95930, 95938, 95940, 95941, 95942, 95948, 95954, 95958, 95965, 95966, 95967, 95968, 95969, 95973, 95974, 95976, 95978",A0425,75.0,IFT,contracted,https://www.ssvems.com/wp-content/uploads/2026/01/S-SV-EMS-Region-Ground-Ambulance-Rates-12-1-2025.pdf,Verified from SSVEMS Ground Ambulance Provider Rates PDF (Dec 2025) - Permitted IFT provider,,2025-12-01,1558501890,,NorCal Ambulance,Verified,"Official SSVEMS rate PDF is the authoritative source for all 11-county SSVEMS region. Permitted IFT providers serve the entire region. ALS mapped to A0426 (IFT), BLS to A0428 (IFT), Mileage to A0425 (IFT)."
Butte,Region-wide IFT,"95916, 95917, 95926, 95927, 95928, 95929, 95930, 95938, 95940, 95941, 95942, 95948, 95954, 95958, 95965, 95966, 95967, 95968, 95969, 95973, 95974, 95976, 95978",A0426,3425.0,IFT,contracted,https://www.ssvems.com/wp-content/uploads/2026/01/S-SV-EMS-Region-Ground-Ambulance-Rates-12-1-2025.pdf,Verified from SSVEMS Ground Ambulance Provider Rates PDF (Dec 2025) - Permitted IFT provider,,2025-12-01,1558501890,,NorCal Ambulance,Verified,"Official SSVEMS rate PDF is the authoritative source for all 11-county SSVEMS region. Permitted IFT providers serve the entire region. ALS mapped to A0426 (IFT), BLS to A0428 (IFT), Mileage to A0425 (IFT)."
Butte,Region-wide IFT,"95916, 95917, 95926, 95927, 95928, 95929, 95930, 95938, 95940, 95941, 95942, 95948, 95954, 95958, 95965, 95966, 95967, 95968, 95969, 95973, 95974, 95976, 95978",A0428,3050.0,IFT,contracted,https://www.ssvems.com/wp-content/uploads/2026/01/S-SV-EMS-Region-Ground-Ambulance-Rates-12-1-2025.pdf,Verified from SSVEMS Ground Ambulance Provider Rates PDF (Dec 2025) - Permitted IFT provider,,2025-12-01,1558501890,,NorCal Ambulance,Verified,"Official SSVEMS rate PDF is the authoritative source for all 11-county SSVEMS region. Permitted IFT providers serve the entire region. ALS mapped to A0426 (IFT), BLS to A0428 (IFT), Mileage to A0425 (IFT)."
Butte,Region-wide IFT,"95916, 95917, 95926, 95927, 95928, 95929, 95930, 95938, 95940, 95941, 95942, 95948, 95954, 95958, 95965, 95966, 95967, 95968, 95969, 95973, 95974, 95976, 95978",A0425,12.0,IFT,contracted,https://www.ssvems.com/wp-content/uploads/2026/01/S-SV-EMS-Region-Ground-Ambulance-Rates-12-1-2025.pdf,Verified from SSVEMS Ground Ambulance Provider Rates PDF (Dec 2025) - Permitted IFT provider,,2025-12-01,1134500184,,Orchard Hospital Ambulance,Verified,"Official SSVEMS rate PDF is the authoritative source for all 11-county SSVEMS region. Permitted IFT providers serve the entire region. ALS mapped to A0426 (IFT), BLS to A0428 (IFT), Mileage to A0425 (IFT)."
Butte,Region-wide IFT,"95916, 95917, 95926, 95927, 95928, 95929, 95930, 95938, 95940, 95941, 95942, 95948, 95954, 95958, 95965, 95966, 95967, 95968, 95969, 95973, 95974, 95976, 95978",A0428,550.0,IFT,contracted,https://www.ssvems.com/wp-content/uploads/2026/01/S-SV-EMS-Region-Ground-Ambulance-Rates-12-1-2025.pdf,Verified from SSVEMS Ground Ambulance Provider Rates PDF (Dec 2025) - Permitted IFT provider,,2025-12-01,1134500184,,Orchard Hospital Ambulance,Verified,"Official SSVEMS rate PDF is the authoritative source for all 11-county SSVEMS region. Permitted IFT providers serve the entire region. ALS mapped to A0426 (IFT), BLS to A0428 (IFT), Mileage to A0425 (IFT)."
Butte,Region-wide IFT,"95916, 95917, 95926, 95927, 95928, 95929, 95930, 95938, 95940, 95941, 95942, 95948, 95954, 95958, 95965, 95966, 95967, 95968, 95969, 95973, 95974, 95976, 95978",A0425,78.0,IFT,contracted,https://www.ssvems.com/wp-content/uploads/2026/01/S-SV-EMS-Region-Ground-Ambulance-Rates-12-1-2025.pdf,Verified from SSVEMS Ground Ambulance Provider Rates PDF (Dec 2025) - Permitted IFT provider,,2025-12-01,1750366068,,ProTransport-1,Verified,"Official SSVEMS rate PDF is the authoritative source for all 11-county SSVEMS region. Permitted IFT providers serve the entire region. ALS mapped to A0426 (IFT), BLS to A0428 (IFT), Mileage to A0425 (IFT)."
Butte,Region-wide IFT,"95916, 95917, 95926, 95927, 95928, 95929, 95930, 95938, 95940, 95941, 95942, 95948, 95954, 95958, 95965, 95966, 95967, 95968, 95969, 95973, 95974, 95976, 95978",A0426,5050.0,IFT,contracted,https://www.ssvems.com/wp-content/uploads/2026/01/S-SV-EMS-Region-Ground-Ambulance-Rates-12-1-2025.pdf,Verified from SSVEMS Ground Ambulance Provider Rates PDF (Dec 2025) - Permitted IFT provider,,2025-12-01,1750366068,,ProTransport-1,Verified,"Official SSVEMS rate PDF is the authoritative source for all 11-county SSVEMS region. Permitted IFT providers serve the entire region. ALS mapped to A0426 (IFT), BLS to A0428 (IFT), Mileage to A0425 (IFT)."
Butte,Region-wide IFT,"95916, 95917, 95926, 95927, 95928, 95929, 95930, 95938, 95940, 95941, 95942, 95948, 95954, 95958, 95965, 95966, 95967, 95968, 95969, 95973, 95974, 95976, 95978",A0428,3050.0,IFT,contracted,https://www.ssvems.com/wp-content/uploads/2026/01/S-SV-EMS-Region-Ground-Ambulance-Rates-12-1-2025.pdf,Verified from SSVEMS Ground Ambulance Provider Rates PDF (Dec 2025) - Permitted IFT provider,,2025-12-01,1750366068,,ProTransport-1,Verified,"Official SSVEMS rate PDF is the authoritative source for all 11-county SSVEMS region. Permitted IFT providers serve the entire region. ALS mapped to A0426 (IFT), BLS to A0428 (IFT), Mileage to A0425 (IFT)."
Butte,Region-wide IFT,"95916, 95917, 95926, 95927, 95928, 95929, 95930, 95938, 95940, 95941, 95942, 95948, 95954, 95958, 95965, 95966, 95967, 95968, 95969, 95973, 95974, 95976, 95978",A0425,50.0,IFT,contracted,https://www.ssvems.com/wp-content/uploads/2026/01/S-SV-EMS-Region-Ground-Ambulance-Rates-12-1-2025.pdf,Verified from SSVEMS Ground Ambulance Provider Rates PDF (Dec 2025) - Permitted IFT provider,,2025-12-01,1619533072,,Remote Area Medicine,Verified,"Official SSVEMS rate PDF is the authoritative source for all 11-county SSVEMS region. Permitted IFT providers serve the entire region. ALS mapped to A0426 (IFT), BLS to A0428 (IFT), Mileage to A0425 (IFT)."
Butte,Region-wide IFT,"95916, 95917, 95926, 95927, 95928, 95929, 95930, 95938, 95940, 95941, 95942, 95948, 95954, 95958, 95965, 95966, 95967, 95968, 95969, 95973, 95974, 95976, 95978",A0426,2952.0,IFT,contracted,https://www.ssvems.com/wp-content/uploads/2026/01/S-SV-EMS-Region-Ground-Ambulance-Rates-12-1-2025.pdf,Verified from SSVEMS Ground Ambulance Provider Rates PDF (Dec 2025) - Permitted IFT provider,,2025-12-01,1619533072,,Remote Area Medicine,Verified,"Official SSVEMS rate PDF is the authoritative source for all 11-county SSVEMS region. Permitted IFT providers serve the entire region. ALS mapped to A0426 (IFT), BLS to A0428 (IFT), Mileage to A0425 (IFT)."
Butte,Region-wide IFT,"95916, 95917, 95926, 95927, 95928, 95929, 95930, 95938, 95940, 95941, 95942, 95948, 95954, 95958, 95965, 95966, 95967, 95968, 95969, 95973, 95974, 95976, 95978",A0428,2250.0,IFT,contracted,https://www.ssvems.com/wp-content/uploads/2026/01/S-SV-EMS-Region-Ground-Ambulance-Rates-12-1-2025.pdf,Verified from SSVEMS Ground Ambulance Provider Rates PDF (Dec 2025) - Permitted IFT provider,,2025-12-01,1619533072,,Remote Area Medicine,Verified,"Official SSVEMS rate PDF is the authoritative source for all 11-county SSVEMS region. Permitted IFT providers serve the entire region. ALS mapped to A0426 (IFT), BLS to A0428 (IFT), Mileage to A0425 (IFT)."
Butte,Region-wide IFT,"95916, 95917, 95926, 95927, 95928, 95929, 95930, 95938, 95940, 95941, 95942, 95948, 95954, 95958, 95965, 95966, 95967, 95968, 95969, 95973, 95974, 95976, 95978",A0425,75.0,IFT,contracted,https://www.ssvems.com/wp-content/uploads/2026/01/S-SV-EMS-Region-Ground-Ambulance-Rates-12-1-2025.pdf,Verified from SSVEMS Ground Ambulance Provider Rates PDF (Dec 2025) - Permitted IFT provider,,2025-12-01,1942361878,,Side Trax EMS,Verified,"Official SSVEMS rate PDF is the authoritative source for all 11-county SSVEMS region. Permitted IFT providers serve the entire region. ALS mapped to A0426 (IFT), BLS to A0428 (IFT), Mileage to A0425 (IFT)."
Butte,Region-wide IFT,"95916, 95917, 95926, 95927, 95928, 95929, 95930, 95938, 95940, 95941, 95942, 95948, 95954, 95958, 95965, 95966, 95967, 95968, 95969, 95973, 95974, 95976, 95978",A0426,1800.0,IFT,contracted,https://www.ssvems.com/wp-content/uploads/2026/01/S-SV-EMS-Region-Ground-Ambulance-Rates-12-1-2025.pdf,Verified from SSVEMS Ground Ambulance Provider Rates PDF (Dec 2025) - Permitted IFT provider,,2025-12-01,1942361878,,Side Trax EMS,Verified,"Official SSVEMS rate PDF is the authoritative source for all 11-county SSVEMS region. Permitted IFT providers serve the entire region. ALS mapped to A0426 (IFT), BLS to A0428 (IFT), Mileage to A0425 (IFT)."
Butte,Region-wide IFT,"95916, 95917, 95926, 95927, 95928, 95929, 95930, 95938, 95940, 95941, 95942, 95948, 95954, 95958, 95965, 95966, 95967, 95968, 95969, 95973, 95974, 95976, 95978",A0428,1000.0,IFT,contracted,https://www.ssvems.com/wp-content/uploads/2026/01/S-SV-EMS-Region-Ground-Ambulance-Rates-12-1-2025.pdf,Verified from SSVEMS Ground Ambulance Provider Rates PDF (Dec 2025) - Permitted IFT provider,,2025-12-01,1942361878,,Side Trax EMS,Verified,"Official SSVEMS rate PDF is the authoritative source for all 11-county SSVEMS region. Permitted IFT providers serve the entire region. ALS mapped to A0426 (IFT), BLS to A0428 (IFT), Mileage to A0425 (IFT)."
Butte,Region-wide IFT,"95916, 95917, 95926, 95927, 95928, 95929, 95930, 95938, 95940, 95941, 95942, 95948, 95954, 95958, 95965, 95966, 95967, 95968, 95969, 95973, 95974, 95976, 95978",A0425,9.25,IFT,contracted,https://www.ssvems.com/wp-content/uploads/2026/01/S-SV-EMS-Region-Ground-Ambulance-Rates-12-1-2025.pdf,Verified from SSVEMS Ground Ambulance Provider Rates PDF (Dec 2025) - Permitted IFT provider,,2025-12-01,1144212465,,TLC Transportation,Verified,"Official SSVEMS rate PDF is the authoritative source for all 11-county SSVEMS region. Permitted IFT providers serve the entire region. ALS mapped to A0426 (IFT), BLS to A0428 (IFT), Mileage to A0425 (IFT)."
Butte,Region-wide IFT,"95916, 95917, 95926, 95927, 95928, 95929, 95930, 95938, 95940, 95941, 95942, 95948, 95954, 95958, 95965, 95966, 95967, 95968, 95969, 95973, 95974, 95976, 95978",A0428,450.0,IFT,contracted,https://www.ssvems.com/wp-content/uploads/2026/01/S-SV-EMS-Region-Ground-Ambulance-Rates-12-1-2025.pdf,Verified from SSVEMS Ground Ambulance Provider Rates PDF (Dec 2025) - Permitted IFT provider,,2025-12-01,1144212465,,TLC Transportation,Verified,"Official SSVEMS rate PDF is the authoritative source for all 11-county SSVEMS region. Permitted IFT providers serve the entire region. ALS mapped to A0426 (IFT), BLS to A0428 (IFT), Mileage to A0425 (IFT)."
